"generator","generator_name","curtailment_date","pmax_mw","curtailment_mw","expected_available_mw","RESOURCEBID_SEQ","daily_max_mw","mw_error","pct_error"
"ADLIN_1_UNITS","GEYSERS AIDLIN AGGREGATE",2023-05-23,22,13,9,316580,8.94,-0.0600000000000005,-0.00666666666666672
"ADLIN_1_UNITS","GEYSERS AIDLIN AGGREGATE",2023-05-24,22,13,9,316580,8.98,-0.0199999999999996,-0.00222222222222217
"ADLIN_1_UNITS","GEYSERS AIDLIN AGGREGATE",2023-05-25,22,13,9,316580,8.86,-0.140000000000001,-0.0155555555555556
"AKINGS_6_AMESR1","American Kings Solar",2024-09-07,123,50.5,72.5,828735,72.2,-0.299999999999997,-0.00413793103448272
"AKINGS_6_AMESR1","American Kings Solar",2024-09-08,123,50.5,72.5,828735,71.19,-1.31,-0.0180689655172414
"ALHMBR_1_ALHSLR","SG Alhambra",2024-11-01,50,37,13,158082,13,0,0
"ALHMBR_1_ALHSLR","SG Alhambra",2024-11-04,50,37,13,158082,13,0,0
"ALHMBR_1_ALHSLR","SG Alhambra",2024-11-05,50,37,13,158082,13,0,0
"ALMASL_2_AL6BT6","Almasol 6 BES",2023-04-02,50,6,44,163688,45,1,0.0227272727272727
"ALMASL_2_AL6BT6","Almasol 6 BES",2023-04-29,50,6,44,163688,45,1,0.0227272727272727
"ALMASL_2_AL6BT6","Almasol 6 BES",2023-05-06,50,6,44,163688,45,1,0.0227272727272727
"ALMASL_2_AL6BT6","Almasol 6 BES",2023-05-07,50,6,44,163688,45,1,0.0227272727272727
"ARBWD_6_QF","Wind Resource II",2023-02-01,19.95,6.96,12.99,107701,13.1,0.110000000000001,0.00846805234796006
"ARBWD_6_QF","Wind Resource II",2024-11-04,19.95,9.51,10.44,107701,10.83,0.390000000000001,0.0373563218390805
"ARCOGN_2_UNITS","WATSON COGENERATION",2023-01-13,305,100,205,219791,205,0,0
"ARCOGN_2_UNITS","WATSON COGENERATION",2023-12-19,305,95,210,219791,203,-7,-0.0333333333333333
"ARCOGN_2_UNITS","WATSON COGENERATION",2024-11-11,305,100,205,219791,204,-1,-0.0048780487804878
"ARLVAL_5_SOLAR","Arlington Valley Solar Energy II",2024-09-09,127,27,100,105465,98,-2,-0.02
"ARLVAL_5_SOLAR","Arlington Valley Solar Energy II",2024-09-10,127,27,100,105465,104,4,0.04
"ARLVAL_5_SOLAR","Arlington Valley Solar Energy II",2024-09-13,127,27,100,105465,103,3,0.03
"ARLVAL_5_SOLAR","Arlington Valley Solar Energy II",2024-09-14,127,27,100,105465,98,-2,-0.02
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-05,241.5,35.1,206.4,492855,212.1,5.69999999999999,0.0276162790697674
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-07,241.5,35.1,206.4,492855,205.8,-0.599999999999994,-0.00290697674418602
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-18,241.5,35.1,206.4,492855,203.6,-2.80000000000001,-0.0135658914728683
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-19,241.5,35.1,206.4,492855,203.4,-3,-0.0145348837209302
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-20,241.5,35.1,206.4,492855,208.4,2,0.00968992248062015
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-21,241.5,35.1,206.4,492855,204.2,-2.20000000000002,-0.0106589147286823
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-25,241.5,35.1,206.4,492855,204.7,-1.70000000000002,-0.00823643410852721
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-26,241.5,35.1,206.4,492855,204.8,-1.59999999999999,-0.0077519379844961
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-27,241.5,35.1,206.4,492855,205.5,-0.900000000000006,-0.0043604651162791
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-28,241.5,35.1,206.4,492855,205.8,-0.599999999999994,-0.00290697674418602
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-03-29,241.5,35.1,206.4,492855,205.8,-0.599999999999994,-0.00290697674418602
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-04-02,241.5,35.1,206.4,492855,211.5,5.09999999999999,0.0247093023255814
"AVSOLR_2_SOLAR","AV SOLAR RANCH 1",2024-04-09,241.5,35.1,206.4,492855,210.2,3.79999999999998,0.0184108527131782
"BERCYN_2_BCEBT1","Bear Canyon Energy Storage",2024-09-09,13,1,12,153772,11.45,-0.550000000000001,-0.0458333333333334
"BERCYN_2_BCEBT1","Bear Canyon Energy Storage",2024-09-10,13,2,11,153772,11.39,0.390000000000001,0.0354545454545455
"BERCYN_2_BCEBT1","Bear Canyon Energy Storage",2024-09-11,13,2,11,153772,11.5,0.5,0.0454545454545455
"BERCYN_2_BCEBT1","Bear Canyon Energy Storage",2024-09-12,13,1,12,153772,11.42,-0.58,-0.0483333333333333
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-01-01,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-01-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-02-10,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-02-24,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-02-27,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-02-28,820,36,784,166600,799.47,15.47,0.0197321428571429
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-03-03,820,34,786,166600,799.47,13.47,0.0171374045801527
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-03-17,820,36,784,166600,799.47,15.47,0.0197321428571429
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-02,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-03,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-03,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-05,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-06,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-07,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-07,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-08,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-08,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-09,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-15,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-16,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-21,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-22,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-23,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-29,820,45,775,166600,792,17,0.0219354838709677
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-30,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-04-30,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-01,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-01,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-06,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-07,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-07,820,51.2,768.8,166600,799.47,30.6700000000001,0.0398933402705516
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-12,820,51.2,768.8,166600,799.47,30.6700000000001,0.0398933402705516
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-13,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-14,820,51.2,768.8,166600,799.47,30.6700000000001,0.0398933402705516
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-14,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-15,820,51.2,768.8,166600,799.47,30.6700000000001,0.0398933402705516
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-15,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-19,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-19,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-20,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-21,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-21,820,52.3,767.7,166600,799.47,31.77,0.0413833528722157
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-27,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-05-28,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-03,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-04,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-08,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-10,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-11,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-11,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-16,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-17,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-18,820,36.5,783.5,166600,799.47,15.97,0.020382897255903
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-18,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-22,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-24,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-06-30,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-02,820,45,775,166600,796,21,0.0270967741935484
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-08,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-09,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-10,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-10,820,10.8,809.2,166600,799.47,-9.73000000000002,-0.0120242214532872
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-15,820,21.6,798.4,166600,799.47,1.07000000000005,0.00134018036072151
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-15,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-16,820,45,775,166600,793,18,0.0232258064516129
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-22,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-23,820,45,775,166600,791,16,0.0206451612903226
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-29,820,45,775,166600,794,19,0.0245161290322581
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-30,820,45,775,166600,796,21,0.0270967741935484
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-07-31,820,45,775,166600,794,19,0.0245161290322581
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-01,820,55.8,764.2,166600,791,26.8,0.0350693535723632
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-01,820,45,775,166600,791,16,0.0206451612903226
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-02,820,45,775,166600,790,15,0.0193548387096774
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-05,820,45,775,166600,788,13,0.0167741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-06,820,45,775,166600,792,17,0.0219354838709677
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-12,820,45,775,166600,785,10,0.0129032258064516
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-13,820,45,775,166600,781,6,0.00774193548387097
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-18,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-08-19,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-04,820,45,775,166600,798,23,0.0296774193548387
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-04,820,10.8,809.2,166600,798,-11.2,-0.013840830449827
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-08,820,10.8,809.2,166600,797,-12.2,-0.0150766188828473
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-09,820,10.8,809.2,166600,780,-29.2,-0.0360850222441918
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-09,820,30,790,166600,780,-10,-0.0126582278481013
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-14,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-14,820,10.8,809.2,166600,799.47,-9.73000000000002,-0.0120242214532872
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-15,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-16,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-17,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-19,820,45,775,166600,791,16,0.0206451612903226
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-20,820,45,775,166600,794,19,0.0245161290322581
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-23,820,45,775,166600,793,18,0.0232258064516129
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-24,820,45,775,166600,794,19,0.0245161290322581
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-29,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-09-30,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-01,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-05,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-06,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-07,820,19,801,166600,799.47,-1.52999999999997,-0.00191011235955053
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-07,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-08,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-09,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-10,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-11,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-11,820,52.8,767.2,166600,799.47,32.27,0.0420620437956204
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-12,820,52.8,767.2,166600,799.47,32.27,0.0420620437956204
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-12,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-13,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-13,820,52.8,767.2,166600,799.47,32.27,0.0420620437956204
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-14,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-15,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-16,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-20,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-20,820,47,773,166600,799.47,26.47,0.0342432082794308
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-21,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-22,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-22,820,47,773,166600,799.47,26.47,0.0342432082794308
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-23,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-23,820,47,773,166600,799.47,26.47,0.0342432082794308
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-25,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-25,820,47,773,166600,799.47,26.47,0.0342432082794308
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-26,820,47,773,166600,799.47,26.47,0.0342432082794308
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-26,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-27,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-28,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-29,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-29,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-29,820,58.2,761.8,166600,799.47,37.6700000000001,0.0494486741927016
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-30,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-10-31,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-03,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-05,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-08,820,33,787,166600,799.47,12.47,0.0158449809402796
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-27,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-30,820,50,770,166600,799.47,29.47,0.0382727272727273
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-11-30,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-01,820,50,770,166600,799.47,29.47,0.0382727272727273
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-01,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-03,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-04,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-06,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-07,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-08,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-10,820,19.8,800.2,166600,799.47,-0.730000000000018,-0.000912271932017018
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-15,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-17,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-18,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-21,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-24,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-28,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-28,820,50,770,166600,799.47,29.47,0.0382727272727273
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2023-12-31,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2024-01-02,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2024-01-02,820,45,775,166600,799.47,24.47,0.0315741935483871
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2024-01-04,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
"BIGCRK_2_EXESWD","BIG CREEK HYDRO PROJECT PSP",2024-01-06,820,31.2,788.8,166600,799.47,10.6700000000001,0.0135268762677486
