"generator","generator_name","RESOURCEBID_SEQ","n_matches","pmax_mw","max_mw","mean_pct_err","mean_stop_offset","mean_restart_offset","mean_abs_stop_offset","mean_abs_restart_offset","score","rank","confidence"
"LARKSP_6_UNIT 1","LARKSPUR PEAKER UNIT 1",294276,1,49,50,0.0204081632653061,0,1081,0,1081,0.979591836734694,2,NA
"LARKSP_6_UNIT 1","LARKSPUR PEAKER UNIT 1",717058,1,49,50,0.0204081632653061,0,241,0,241,0.979591836734694,3,NA
"LARKSP_6_UNIT 1","LARKSPUR PEAKER UNIT 1",911243,1,49,48,0.0204081632653061,0,106800,0,106800,0.979591836734694,4,NA
"LARKSP_6_UNIT 1","LARKSPUR PEAKER UNIT 1",267185,1,49,60,0.224489795918367,0,1770,0,1770,0.775510204081633,5,NA
"LARKSP_6_UNIT 2","LARKSPUR PEAKER UNIT 2",194982,2,49,35,0.285714285714286,0,390,0,390,1.42857142857143,1,0.3
"LARKSP_6_UNIT 2","LARKSPUR PEAKER UNIT 2",698265,1,49,49,0,0,1,0,1,1,2,NA
"LARKSP_6_UNIT 2","LARKSPUR PEAKER UNIT 2",294276,1,49,50,0.0204081632653061,0,1081,0,1081,0.979591836734694,3,NA
"LARKSP_6_UNIT 2","LARKSPUR PEAKER UNIT 2",717058,1,49,50,0.0204081632653061,0,241,0,241,0.979591836734694,4,NA
"LARKSP_6_UNIT 2","LARKSPUR PEAKER UNIT 2",911243,1,49,48,0.0204081632653061,0,132481,0,132481,0.979591836734694,5,NA
"LAROA2_2_UNITA1","LR2",203395,2,322,275,0.145962732919255,-1,180,1,180,1.70807453416149,1,0.294545454545455
"LAROA2_2_UNITA1","LR2",594295,2,322,450,0.397515527950311,-1,180,1,180,1.20496894409938,2,NA
"LAROA2_2_UNITA1","LR2",811159,1,322,337,0.046583850931677,0,82621,0,82621,0.953416149068323,3,NA
"LAROA2_2_UNITA1","LR2",228662,1,322,300,0.0683229813664596,0,4081,0,4081,0.93167701863354,4,NA
"LAROA2_2_UNITA1","LR2",473916,1,322,290,0.0993788819875776,0,92521,0,92521,0.900621118012422,5,NA
"LASSEN_6_UNITS","Honey Lake Power",851690,11,30,30,0,-0.181818181818182,1325.36363636364,0.181818181818182,1325.36363636364,11,1,0.909090909090909
"LASSEN_6_UNITS","Honey Lake Power",461606,1,30,30,0,4,908,4,908,1,2,NA
"LASSEN_6_UNITS","Honey Lake Power",654478,1,30,29.18,0.0273333333333333,4,188,4,188,0.972666666666667,3,NA
"LASSEN_6_UNITS","Honey Lake Power",561427,1,30,25,0.166666666666667,0,694,0,694,0.833333333333333,4,NA
"LASSEN_6_UNITS","Honey Lake Power",153037,1,30,39.5,0.316666666666667,0,180,0,180,0.683333333333333,5,NA
"LAWRNC_7_SUNYVL","City of Sunnyvale Unit 1 and 2",727309,1,0.3,1,2.33333333333333,0,474,0,474,-1.33333333333333,1,0
"LAWRNC_7_SUNYVL","City of Sunnyvale Unit 1 and 2",550763,1,0.3,27,89,0,474,0,474,-88,2,NA
"LAWRNC_7_SUNYVL","City of Sunnyvale Unit 1 and 2",195664,1,0.3,70,232.333333333333,0,5394,0,5394,-231.333333333333,3,NA
"LAWRNC_7_SUNYVL","City of Sunnyvale Unit 1 and 2",121702,1,0.3,100,332.333333333333,0,474,0,474,-331.333333333333,4,NA
"LAWRNC_7_SUNYVL","City of Sunnyvale Unit 1 and 2",165180,1,0.3,100,332.333333333333,0,54,0,54,-331.333333333333,5,NA
"LCKHT1_2_LH1BT1","Lockhart Solar BESS 1",956804,1,45,46.42,0.0315555555555556,0,870,0,870,0.968444444444444,1,0.0133088572739788
"LCKHT1_2_LH1BT1","Lockhart Solar BESS 1",839931,1,45,47,0.0444444444444444,0,403,0,403,0.955555555555556,2,NA
"LCKHT1_2_LH1BT1","Lockhart Solar BESS 1",542415,1,45,42,0.0666666666666667,0,45,0,45,0.933333333333333,3,NA
"LCKHT1_2_LH1BT1","Lockhart Solar BESS 1",555191,1,45,48.35,0.0744444444444445,0,454,0,454,0.925555555555555,4,NA
"LCKHT1_2_LH1BT1","Lockhart Solar BESS 1",121961,1,45,48.5,0.0777777777777778,0,454,0,454,0.922222222222222,5,NA
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",131086,32,65,63,0.0307692307692308,0,75,0,75,31.0153846153846,1,0.440067693744164
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",234172,20,85,74,0.131674208144796,0,3,0,3,17.3665158371041,2,NA
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",152145,15,85,105,0.235294117647059,0,4,0,4,11.4705882352941,3,NA
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",361629,20,65,36,0.446153846153846,0,45,0,45,11.0769230769231,4,NA
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",877294,12,85,75,0.150829562594268,0,415,0,415,10.1900452488688,5,NA
"LCKHT1_2_LH1SR2","Lockhart Solar 2",234172,20,75,74,0.0133333333333333,0,18.05,0,18.05,19.7333333333333,1,0.243243243243243
"LCKHT1_2_LH1SR2","Lockhart Solar 2",115494,20,75,56,0.253333333333333,0,18.05,0,18.05,14.9333333333333,2,NA
"LCKHT1_2_LH1SR2","Lockhart Solar 2",133547,20,75,56,0.253333333333333,0,18.05,0,18.05,14.9333333333333,3,NA
"LCKHT1_2_LH1SR2","Lockhart Solar 2",152145,20,75,105,0.4,0,18.05,0,18.05,12,4,NA
"LCKHT1_2_LH1SR2","Lockhart Solar 2",180457,20,75,40,0.466666666666667,0,18.05,0,18.05,10.6666666666667,5,NA
"LEBECS_2_UNITS","Pastoria Energy Facility",192081,2,799.47,375,0.530939247251304,0.5,300,0.5,300,0.938121505497392,1,0.166666666666667
"LEBECS_2_UNITS","Pastoria Energy Facility",590458,1,799.47,625,0.218232078752173,0,7680,0,7680,0.781767921247827,2,NA
"LEBECS_2_UNITS","Pastoria Energy Facility",499694,1,799.47,600,0.249502795602086,0,1801,0,1801,0.750497204397914,3,NA
"LEBECS_2_UNITS","Pastoria Energy Facility",891900,1,799.47,473,0.408358037199645,0,30241,0,30241,0.591641962800355,4,NA
"LEBECS_2_UNITS","Pastoria Energy Facility",634936,1,799.47,415,0.480906100291443,0,4800,0,4800,0.519093899708557,5,NA
"LECEF_1_UNITS","LOS ESTEROS ENERGY FACILITY AGGREGATE",451866,1,309.84,322,0.0392460624838627,0,361,0,361,0.960753937516137,1,0.02579951625907
"LECEF_1_UNITS","LOS ESTEROS ENERGY FACILITY AGGREGATE",473916,1,309.84,290,0.0640330493157758,0,780,0,780,0.935966950684224,2,NA
"LECEF_1_UNITS","LOS ESTEROS ENERGY FACILITY AGGREGATE",165871,1,309.84,350,0.129615285308546,0,80272,0,80272,0.870384714691454,3,NA
"LECEF_1_UNITS","LOS ESTEROS ENERGY FACILITY AGGREGATE",130537,1,309.84,258,0.167312161115414,0,18712,0,18712,0.832687838884586,4,NA
"LECEF_1_UNITS","LOS ESTEROS ENERGY FACILITY AGGREGATE",192081,1,309.84,375,0.210302091402014,0,NA,0,NA,0.789697908597986,5,NA
"LECONT_2_LESBT1","LeConte Energy Storage",243483,2,125,104,0.168,0,1762.5,0,1762.5,1.664,1,0.278846153846154
"LECONT_2_LESBT1","LeConte Energy Storage",877294,2,125,75,0.4,0,1847,0,1847,1.2,2,NA
"LECONT_2_LESBT1","LeConte Energy Storage",754274,1,125,125,0,0,131,0,131,1,3,NA
"LECONT_2_LESBT1","LeConte Energy Storage",197074,1,125,123,0.016,0,747,0,747,0.984,4,NA
"LECONT_2_LESBT1","LeConte Energy Storage",147278,1,125,127.5,0.02,0,519,0,519,0.98,5,NA
"LGHTHP_6_ICEGEN","CARSON COGENERATION",911243,1,48,48,0,0,NA,0,NA,1,1,0.0072916666666667
"LGHTHP_6_ICEGEN","CARSON COGENERATION",555191,1,48,48.35,0.0072916666666667,0,1,0,1,0.992708333333333,2,NA
"LGHTHP_6_ICEGEN","CARSON COGENERATION",106763,1,48,52.73,0.0985416666666666,0,141720,0,141720,0.901458333333333,3,NA
"LGHTHP_6_ICEGEN","CARSON COGENERATION",251994,1,48,40,0.166666666666667,4,280,4,280,0.833333333333333,4,NA
"LGHTHP_6_ICEGEN","CARSON COGENERATION",267721,1,48,40,0.166666666666667,4,280,4,280,0.833333333333333,5,NA
"LHILLS_6_SOLAR1","Lost Hills Solar",159086,1,20,20,0,-1,236,1,236,1,1,0.25
"LHILLS_6_SOLAR1","Lost Hills Solar",142368,1,20,25,0.25,-1,202,1,202,0.75,2,NA
"LHILLS_6_SOLAR1","Lost Hills Solar",543434,1,20,12,0.4,3,41301,3,41301,0.6,3,NA
"LHILLS_6_SOLAR1","Lost Hills Solar",940797,1,20,10,0.5,0,40,0,40,0.5,4,NA
"LHILLS_6_SOLAR1","Lost Hills Solar",967390,1,20,10,0.5,0,40,0,40,0.5,5,NA
"LILIAC_6_SOLAR","Mesa Crest",110775,1,3,2.73,0.09,0,85,0,85,0.91,1,0.032967032967033
"LILIAC_6_SOLAR","Mesa Crest",713609,1,3,3.36,0.12,0,85,0,85,0.88,2,NA
"LILIAC_6_SOLAR","Mesa Crest",368055,1,3,3.43,0.143333333333333,0,85,0,85,0.856666666666667,3,NA
"LILIAC_6_SOLAR","Mesa Crest",265960,1,3,2.35,0.216666666666667,0,85,0,85,0.783333333333333,4,NA
"LILIAC_6_SOLAR","Mesa Crest",108202,1,3,2.3,0.233333333333333,0,85,0,85,0.766666666666667,5,NA
"LITLRK_6_GBCSR1","Green Beanworks C",155592,1,3,189,62,-5,1200,5,1200,-61,1,0
"LITLRK_6_GBCSR1","Green Beanworks C",152830,1,3,245,80.6666666666667,-5,4980,5,4980,-79.6666666666667,2,NA
"LITLRK_6_GBCSR1","Green Beanworks C",196186,1,3,270,89,-5,360,5,360,-88,3,NA
"LITLRK_6_GBCSR1","Green Beanworks C",208130,1,3,430,142.333333333333,0,60,0,60,-141.333333333333,4,NA
"LITLRK_6_GBCSR1","Green Beanworks C",594295,1,3,450,149,-5,180,5,180,-148,5,NA
"LIVOAK_1_UNIT 1","LIVE OAK LIMITED",170209,1,49.7,50,0.00603621730382288,0,6121,0,6121,0.993963782696177,1,0
"LIVOAK_1_UNIT 1","LIVE OAK LIMITED",915712,1,49.7,50,0.00603621730382288,1,420,1,420,0.993963782696177,2,NA
"LIVOAK_1_UNIT 1","LIVE OAK LIMITED",730262,1,49.7,51.2,0.0301810865191147,0,36061,0,36061,0.969818913480885,3,NA
"LIVOAK_1_UNIT 1","LIVE OAK LIMITED",188007,1,49.7,44,0.114688128772636,1,22140,1,22140,0.885311871227364,4,NA
"LIVOAK_1_UNIT 1","LIVE OAK LIMITED",288617,1,49.7,42,0.154929577464789,1,240,1,240,0.845070422535211,5,NA
"LMBEPK_2_UNITA1","Lambie Energy Center, Unit #1",236353,2,47.5,60,0.263157894736842,1,300,1,300,1.47368421052632,1,0.228571428571429
"LMBEPK_2_UNITA1","Lambie Energy Center, Unit #1",599767,2,47.5,68,0.431578947368421,0,687.5,0,687.5,1.13684210526316,2,NA
"LMBEPK_2_UNITA1","Lambie Energy Center, Unit #1",506140,1,47.5,50,0.0526315789473684,0,10195,0,10195,0.947368421052632,3,NA
"LMBEPK_2_UNITA1","Lambie Energy Center, Unit #1",190343,1,47.5,55,0.157894736842105,1,540,1,540,0.842105263157895,4,NA
"LMBEPK_2_UNITA1","Lambie Energy Center, Unit #1",225415,1,47.5,55,0.157894736842105,1,4320,1,4320,0.842105263157895,5,NA
"LMBEPK_2_UNITA2","Creed Energy Center, Unit #1",599767,2,47.6,68,0.428571428571429,-1.5,457,1.5,457,1.14285714285714,1,0.132352941176471
"LMBEPK_2_UNITA2","Creed Energy Center, Unit #1",662836,1,47.6,48,0.00840336134453779,3,346,3,346,0.991596638655462,2,NA
"LMBEPK_2_UNITA2","Creed Energy Center, Unit #1",710387,1,47.6,46.66,0.019747899159664,0,1,0,1,0.980252100840336,3,NA
"LMBEPK_2_UNITA2","Creed Energy Center, Unit #1",506140,1,47.6,50,0.0504201680672269,0,10194,0,10194,0.949579831932773,4,NA
"LMBEPK_2_UNITA2","Creed Energy Center, Unit #1",159511,1,47.6,43,0.0966386554621849,0,78,0,78,0.903361344537815,5,NA
"LMBEPK_2_UNITA3","Goose Haven Energy Center, Unit #1",236353,2,47.75,60,0.256544502617801,1,300,1,300,1.4869109947644,1,0.225352112676056
"LMBEPK_2_UNITA3","Goose Haven Energy Center, Unit #1",599767,2,47.75,68,0.424083769633508,2,466.5,2,466.5,1.15183246073298,2,NA
"LMBEPK_2_UNITA3","Goose Haven Energy Center, Unit #1",710387,1,47.75,46.66,0.0228272251308901,0,1,0,1,0.97717277486911,3,NA
"LMBEPK_2_UNITA3","Goose Haven Energy Center, Unit #1",506140,1,47.75,50,0.0471204188481675,0,10193,0,10193,0.952879581151832,4,NA
"LMBEPK_2_UNITA3","Goose Haven Energy Center, Unit #1",524064,1,47.75,50,0.0471204188481675,1,750,1,750,0.952879581151832,5,NA
"LMEC_1_PL1X3","Los Medanos Energy Center AGGREGATE",192081,1,580,375,0.353448275862069,0,1186,0,1186,0.646551724137931,1,0.194666666666667
"LMEC_1_PL1X3","Los Medanos Energy Center AGGREGATE",286121,1,580,302,0.479310344827586,0,0,0,0,0.520689655172414,2,NA
"LMEC_1_PL1X3","Los Medanos Energy Center AGGREGATE",228662,1,580,300,0.482758620689655,0,406,0,406,0.517241379310345,3,NA
"LMEC_1_PL1X3","Los Medanos Energy Center AGGREGATE",500983,1,580,249.8,0.569310344827586,1,12961,1,12961,0.430689655172414,4,NA
"LMEC_1_PL1X3","Los Medanos Energy Center AGGREGATE",524669,1,580,242,0.582758620689655,0,46,0,46,0.417241379310345,5,NA
"LNCSTR_6_SOLAR2","SEPV Sierra NGR",125901,1,8.25,14,0.696969696969697,0,180,0,180,0.303030303030303,1,1
"LNCSTR_6_SOLAR2","SEPV Sierra NGR",126265,1,8.25,38,3.60606060606061,0,960,0,960,-2.60606060606061,2,NA
"LNCSTR_6_SOLAR2","SEPV Sierra NGR",877294,1,8.25,75,8.09090909090909,0,60,0,60,-7.09090909090909,3,NA
"LNCSTR_6_SOLAR2","SEPV Sierra NGR",525611,1,8.25,90,9.90909090909091,0,40920,0,40920,-8.90909090909091,4,NA
"LNCSTR_6_SOLAR2","SEPV Sierra NGR",177834,1,8.25,486,57.9090909090909,0,2580,0,2580,-56.9090909090909,5,NA
"LOCKFD_1_KSOLAR","Kettleman Solar",978009,1,1,2,1,0,495,0,495,0,1,0
"LOCKFD_1_KSOLAR","Kettleman Solar",256419,1,1,4,3,0,375,0,375,-2,2,NA
"LOCKFD_1_KSOLAR","Kettleman Solar",906818,1,1,4,3,0,375,0,375,-2,3,NA
"LOCKFD_1_KSOLAR","Kettleman Solar",331315,1,1,20,19,0,435,0,435,-18,4,NA
"LOCKFD_1_KSOLAR","Kettleman Solar",448154,1,1,40,39,0,315,0,315,-38,5,NA
"LODI25_2_UNIT 1","LODI GAS TURBINE",331315,8,25,20,0.2,0.25,1395.5,0.25,1395.5,6.4,1,0.20725
"LODI25_2_UNIT 1","LODI GAS TURBINE",434763,12,25,10.57,0.5772,0.0833333333333333,300.916666666667,0.0833333333333333,300.916666666667,5.0736,2,NA
"LODI25_2_UNIT 1","LODI GAS TURBINE",142368,5,25,25,0,0,6777.2,0,6777.2,5,3,NA
"LODI25_2_UNIT 1","LODI GAS TURBINE",214685,6,25,20,0.2,0.833333333333333,410,0.833333333333333,410,4.8,4,NA
"LODI25_2_UNIT 1","LODI GAS TURBINE",222735,8,25,10.4,0.584,0,375.875,0,375.875,3.328,5,NA
"LODI25_6_ERKNG1","LODI STRATEGIC RESERVE",712630,1,47.97,1,0.979153637690223,0,8580,0,8580,0.020846362309777,1,1
"LODI25_6_ERKNG1","LODI STRATEGIC RESERVE",430586,1,47.97,151,2.14780070877632,0,0,0,0,-1.14780070877632,2,NA
"LODIEC_2_PL1X2","Lodi Energy Center",658374,4,302.58,302.58,0,0,10710.75,0,10710.75,4,1,0.545574724039923
"LODIEC_2_PL1X2","Lodi Energy Center",203395,2,302.58,275,0.0911494480798466,0.5,2490,0.5,2490,1.81770110384031,2,NA
"LODIEC_2_PL1X2","Lodi Energy Center",101153,1,302.58,295,0.0250512261220173,1,4080,1,4080,0.974948773877983,3,NA
"LODIEC_2_PL1X2","Lodi Energy Center",145916,1,302.58,295,0.0250512261220173,1,1440,1,1440,0.974948773877983,4,NA
"LODIEC_2_PL1X2","Lodi Energy Center",546025,1,302.58,319,0.0542666402273779,0,120,0,120,0.945733359772622,5,NA
"LOTUS_6_LSFSR1","Lotus Solar Farm",736984,6,50,54,0.08,-0.5,130.333333333333,0.5,130.333333333333,5.52,1,0.0942028985507247
"LOTUS_6_LSFSR1","Lotus Solar Farm",148758,5,50,50,0,-0.4,84.2,0.4,84.2,5,2,NA
"LOTUS_6_LSFSR1","Lotus Solar Farm",973878,5,50,50,0,-0.4,84.2,0.4,84.2,5,3,NA
"LOTUS_6_LSFSR1","Lotus Solar Farm",997249,5,50,50.5,0.01,-0.6,168.4,0.6,168.4,4.95,4,NA
"LOTUS_6_LSFSR1","Lotus Solar Farm",208011,5,50,55.83,0.1166,-0.6,156.4,0.6,156.4,4.417,5,NA
"LTBEAR_1_LB3SR3","Little Bear 3 Solar",565664,29,20,20,0,-0.931034482758621,27.8965517241379,0.931034482758621,27.8965517241379,29,1,0
"LTBEAR_1_LB3SR3","Little Bear 3 Solar",819306,29,20,20,0,-0.931034482758621,85.8275862068966,0.931034482758621,85.8275862068966,29,2,NA
"LTBEAR_1_LB3SR3","Little Bear 3 Solar",159086,18,20,20,0,-0.944444444444444,92,0.944444444444444,92,18,3,NA
"LTBEAR_1_LB3SR3","Little Bear 3 Solar",102291,16,20,20,0,-1,28.875,1,28.875,16,4,NA
"LTBEAR_1_LB3SR3","Little Bear 3 Solar",461606,27,20,30,0.5,-1,723.777777777778,1,723.777777777778,13.5,5,NA
"LTBEAR_1_LB4SR4","Little Bear 4",148758,29,50,50,0,-0.931034482758621,35.1034482758621,0.931034482758621,35.1034482758621,29,1,0
"LTBEAR_1_LB4SR4","Little Bear 4",973878,29,50,50,0,-0.931034482758621,39.2413793103448,0.931034482758621,39.2413793103448,29,2,NA
"LTBEAR_1_LB4SR4","Little Bear 4",154578,29,50,40,0.2,-0.931034482758621,43.3793103448276,0.931034482758621,43.3793103448276,23.2,3,NA
"LTBEAR_1_LB4SR4","Little Bear 4",997249,22,50,50.5,0.01,-0.954545454545455,23.7272727272727,0.954545454545455,23.7272727272727,21.78,4,NA
"LTBEAR_1_LB4SR4","Little Bear 4",208011,20,50,55.83,0.1166,-0.95,11.1,0.95,11.1,17.668,5,NA
"LTBEAR_1_LB4SR5","Little Bear 4 Solar 5",148758,28,50,50,0,-0.928571428571429,29.3214285714286,0.928571428571429,29.3214285714286,28,1,0
"LTBEAR_1_LB4SR5","Little Bear 4 Solar 5",973878,28,50,50,0,-0.928571428571429,33.6071428571429,0.928571428571429,33.6071428571429,28,2,NA
"LTBEAR_1_LB4SR5","Little Bear 4 Solar 5",154578,28,50,40,0.2,-0.928571428571429,37.8928571428571,0.928571428571429,37.8928571428571,22.4,3,NA
"LTBEAR_1_LB4SR5","Little Bear 4 Solar 5",997249,21,50,50.5,0.01,-0.952380952380952,21.952380952381,0.952380952380952,21.952380952381,20.79,4,NA
"LTBEAR_1_LB4SR5","Little Bear 4 Solar 5",208011,20,50,55.83,0.1166,-0.95,11.05,0.95,11.05,17.668,5,NA
"LTBERA_1_LB1SR1","Little Bear Solar 1",154578,33,40,40,0,-0.878787878787879,59.7575757575758,0.878787878787879,59.7575757575758,33,1,0.25
"LTBERA_1_LB1SR1","Little Bear Solar 1",148758,33,40,50,0.25,-0.878787878787879,50.6666666666667,0.878787878787879,50.6666666666667,24.75,2,NA
"LTBERA_1_LB1SR1","Little Bear Solar 1",973878,33,40,50,0.25,-0.878787878787879,54.3030303030303,0.878787878787879,54.3030303030303,24.75,3,NA
"LTBERA_1_LB1SR1","Little Bear Solar 1",461606,31,40,30,0.25,-0.903225806451613,736.133333333333,0.903225806451613,736.133333333333,23.25,4,NA
"LTBERA_1_LB1SR1","Little Bear Solar 1",997249,25,40,50.5,0.2625,-0.92,37.2,0.92,37.2,18.4375,5,NA
"LVNGST_1_WTASR1","West Tambo Clean Power II",661056,1,2,1,0.5,0,601,0,601,0.5,1,1
"LVNGST_1_WTASR1","West Tambo Clean Power II",155078,1,2,62,30,0,601,0,601,-29,2,NA
"LVNGST_1_WTASR1","West Tambo Clean Power II",917160,1,2,71,34.5,0,961,0,961,-33.5,3,NA
"LVNGST_1_WTASR1","West Tambo Clean Power II",331440,1,2,72,35,0,1441,0,1441,-34,4,NA
"LVNGST_1_WTASR1","West Tambo Clean Power II",634503,1,2,108,53,0,32581,0,32581,-52,5,NA
"MAGNLA_6_ANAHEIM","Magnolia Power Plant Anaheim",199573,1,109,109,0,0,0,0,0,1,1,0.26605504587156
"MAGNLA_6_ANAHEIM","Magnolia Power Plant Anaheim",965468,1,109,80,0.26605504587156,0,7500,0,7500,0.73394495412844,2,NA
"MAGNLA_6_ANAHEIM","Magnolia Power Plant Anaheim",860525,1,109,60,0.44954128440367,0,13680,0,13680,0.55045871559633,3,NA
"MAGNLA_6_ANAHEIM","Magnolia Power Plant Anaheim",363348,1,109,26,0.761467889908257,-5,660,5,660,0.238532110091743,4,NA
"MAGNLA_6_ANAHEIM","Magnolia Power Plant Anaheim",996702,1,109,24,0.779816513761468,-5,720,5,720,0.220183486238532,5,NA
"MAGNLA_6_CERRITOS","Magnolia Power Plant Cerritos",649909,2,12,12,0,0,0,0,0,2,1,0.5
"MAGNLA_6_CERRITOS","Magnolia Power Plant Cerritos",569776,1,12,12,0,0,0,0,0,1,2,NA
"MAGNLA_6_CERRITOS","Magnolia Power Plant Cerritos",160896,1,12,3,0.75,0,240,0,240,0.25,3,NA
"MAGNLA_6_CERRITOS","Magnolia Power Plant Cerritos",860525,1,12,60,4,0,13680,0,13680,-3,4,NA
"MAGNLA_6_CERRITOS","Magnolia Power Plant Cerritos",965468,1,12,80,5.66666666666667,0,7500,0,7500,-4.66666666666667,5,NA
"MAGNLA_6_COLTON","Magnolia Power Project",860525,1,12,60,4,0,13680,0,13680,-3,1,0
"MAGNLA_6_COLTON","Magnolia Power Project",111805,1,12,98,7.16666666666667,0,5580,0,5580,-6.16666666666667,2,NA
"MAGNLA_6_COLTON","Magnolia Power Project",123444,1,12,493.56,40.13,0,1501,0,1501,-39.13,3,NA
"MAGNLA_6_PASADENA","Magnolia Power Plant - PASADENA",993409,1,18,17,0.0555555555555556,0,181,0,181,0.944444444444444,1,0.294117647058823
"MAGNLA_6_PASADENA","Magnolia Power Plant - PASADENA",649909,1,18,12,0.333333333333333,0,0,0,0,0.666666666666667,2,NA
"MAGNLA_6_PASADENA","Magnolia Power Plant - PASADENA",860525,1,18,60,2.33333333333333,0,13680,0,13680,-1.33333333333333,3,NA
"MAGNLA_6_PASADENA","Magnolia Power Plant - PASADENA",123444,1,18,493.56,26.42,0,1500,0,1500,-25.42,4,NA
"MALAGA_1_ACDBX2","Acid",568837,1,97,104.16,0.0738144329896907,0,184,0,184,0.926185567010309,1,0.0204808548530722
"MALAGA_1_ACDBX2","Acid",177596,1,97,88,0.0927835051546392,0,424,0,424,0.907216494845361,2,NA
"MALAGA_1_ACDBX2","Acid",714921,1,97,2,0.979381443298969,0,244,0,244,0.020618556701031,3,NA
"MALAGA_1_ACDBX2","Acid",191274,1,97,1,0.989690721649485,0,1680,0,1680,0.0103092783505154,4,NA
"MALAGA_1_ACDBX2","Acid",951615,1,97,275,1.83505154639175,0,180,0,180,-0.835051546391752,5,NA
"MALAGA_1_AUCTG1","Acid Unit 1",133364,1,55.3,205,2.70705244122966,0,5761,0,5761,-1.70705244122966,1,1
"MALAGA_1_AUCTG2","Acid Unit 2",133364,1,55.3,205,2.70705244122966,0,5761,0,5761,-1.70705244122966,1,1
"MALAGA_1_PL1X2","Malaga Power Aggregate",345990,1,96.61,96.61,0,0,NA,0,NA,1,1,0.0350895352447986
"MALAGA_1_PL1X2","Malaga Power Aggregate",796754,1,96.61,100,0.0350895352447987,0,57885,0,57885,0.964910464755201,2,NA
"MALAGA_1_PL1X2","Malaga Power Aggregate",568837,1,96.61,104.16,0.0781492599109823,0,135,0,135,0.921850740089018,3,NA
"MALAGA_1_PL1X2","Malaga Power Aggregate",556956,1,96.61,104.5,0.0816685643308146,1,2932,1,2932,0.918331435669185,4,NA
"MALAGA_1_PL1X2","Malaga Power Aggregate",177596,1,96.61,88,0.0891212089845772,0,375,0,375,0.910878791015423,5,NA
"MALCHQ_7_UNIT 1","MALACHA HYDRO L.P.",279536,1,32.5,50,0.538461538461538,0,22920,0,22920,0.461538461538462,1,0.8
"MALCHQ_7_UNIT 1","MALACHA HYDRO L.P.",155078,1,32.5,62,0.907692307692308,0,300,0,300,0.0923076923076923,2,NA
"MALCHQ_7_UNIT 1","MALACHA HYDRO L.P.",650619,1,32.5,309,8.50769230769231,0,3430,0,3430,-7.50769230769231,3,NA
"MALCHQ_7_UNIT 1","MALACHA HYDRO L.P.",533843,1,32.5,458,13.0923076923077,0,60,0,60,-12.0923076923077,4,NA
"MALCHQ_7_UNIT 1","MALACHA HYDRO L.P.",123444,1,32.5,493.56,14.1864615384615,0,720,0,720,-13.1864615384615,5,NA
"MANTEC_1_ML1SR1","Manteca  Land 1",126447,1,1,1,0,0,540,0,540,1,1,0
"MANTEC_1_ML1SR1","Manteca  Land 1",661056,1,1,1,0,0,540,0,540,1,2,NA
"MANTEC_1_ML1SR1","Manteca  Land 1",194982,1,1,35,34,0,600,0,600,-33,3,NA
"MANTEC_1_ML1SR1","Manteca  Land 1",285753,1,1,65,64,0,4080,0,4080,-63,4,NA
"MANTEC_1_ML1SR1","Manteca  Land 1",210459,1,1,70,69,0,4080,0,4080,-68,5,NA
"MANZNA_2_WIND","Manzana Wind",441240,1,189,100,0.470899470899471,1,141180,1,141180,0.529100529100529,1,0.72
"MANZNA_2_WIND","Manzana Wind",151024,1,189,350,0.851851851851852,1,23460,1,23460,0.148148148148148,2,NA
"MARCPW_6_SOLAR1","Maricopa West Solar PV",159086,3,20,20,0,0,250.666666666667,0,250.666666666667,3,1,0.5
"MARCPW_6_SOLAR1","Maricopa West Solar PV",561427,2,20,25,0.25,0,697.5,0,697.5,1.5,2,NA
"MARCPW_6_SOLAR1","Maricopa West Solar PV",669648,2,20,25,0.25,0,697.5,0,697.5,1.5,3,NA
"MARCPW_6_SOLAR1","Maricopa West Solar PV",177935,1,20,25,0.25,0,0,0,0,0.75,4,NA
"MARCPW_6_SOLAR1","Maricopa West Solar PV",872205,1,20,30,0.5,-4,1140,4,1140,0.5,5,NA
"MARTIN_1_SUNSET","Sunset Reservoir - North Basin",106825,1,4.5,4.6,0.0222222222222221,0,720,0,720,0.977777777777778,1,0.134090909090909
"MARTIN_1_SUNSET","Sunset Reservoir - North Basin",116719,1,4.5,5.19,0.153333333333333,0,720,0,720,0.846666666666667,2,NA
"MARTIN_1_SUNSET","Sunset Reservoir - North Basin",892312,1,4.5,3.6,0.2,0,720,0,720,0.8,3,NA
"MARTIN_1_SUNSET","Sunset Reservoir - North Basin",176712,1,4.5,3.5,0.222222222222222,0,720,0,720,0.777777777777778,4,NA
"MARTIN_1_SUNSET","Sunset Reservoir - North Basin",954895,1,4.5,3.48,0.226666666666667,0,NA,0,NA,0.773333333333333,5,NA
"MARVEL_2_MARBT3","Marvel 2",193810,3,75,81,0.0805764611689352,1,682.666666666667,1,682.666666666667,2.75827061649319,1,0.276069060805555
